year,institute_type,pool,opening_rank,closing_rank,institute_short,program_name,program_duration,degree_short,category
2023,IIT,Male,10351,12250,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,GEN
2023,IIT,Female,17505,20474,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,GEN
2023,IIT,Male,3913,4894,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,OBC-NCL
2023,IIT,Female,8945,9040,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,OBC-NCL
2023,IIT,Male,2194,2640,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,SC
2023,IIT,Female,744,744,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,SC
2023,IIT,Male,440,449,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,ST
2023,IIT,Female,1000,1000,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,ST
2023,IIT,Male,1752,1952,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,GEN
2023,IIT,Female,3542,3542,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,GEN
2023,IIT,Male,2837,4056,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,GEN
2023,IIT,Female,6848,8275,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,GEN
2023,IIT,Male,1098,1485,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,OBC-NCL
2023,IIT,Female,4252,5029,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,OBC-NCL
2023,IIT,Male,563,1199,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,SC
2023,IIT,Female,2091,2091,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,SC
2023,IIT,Male,390,498,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,ST
2023,IIT,Female,338,338,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,ST
2023,IIT,Male,562,658,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,GEN
2023,IIT,Female,1239,1239,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,GEN
2023,IIT,Male,122,122,IIT-(ISM) Dhanbad,Information Technology,4,B.Tech,GEN
2023,IIT,Male,5756,7784,IIT-(ISM) Dhanbad,Mechanical Engineering,4,B.Tech,GEN
2023,IIT,Female,13697,16420,IIT-(ISM) Dhanbad,Mechanical Engineering,4,B.Tech,GEN
2023,IIT,Male,2388,3059,IIT-(ISM) Dhanbad,Mechanical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,6626,7249,IIT-(ISM) Dhanbad,Mechanical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,1440,1765,IIT-(ISM) Dhanbad,Mechanical Engineering,4,B.Tech,SC
2023,IIT,Female,3142,9,IIT-(ISM) Dhanbad,Mechanical Engineering,4,B.Tech,SC
2023,IIT,Male,720,821,IIT-(ISM) Dhanbad,Mechanical Engineering,4,B.Tech,ST
2023,IIT,Female,563,614,IIT-(ISM) Dhanbad,Mechanical Engineering,4,B.Tech,ST
2023,IIT,Male,994,1171,IIT-(ISM) Dhanbad,Mechanical Engineering,4,B.Tech,GEN
2023,IIT,Female,3262,3375,IIT-(ISM) Dhanbad,Mechanical Engineering,4,B.Tech,GEN
2023,IIT,Male,8936,11440,IIT-(ISM) Dhanbad,Aeronautical Engineering,4,B.Tech,GEN
2023,IIT,Female,16945,20458,IIT-(ISM) Dhanbad,Aeronautical Engineering,4,B.Tech,GEN
2023,IIT,Male,3986,4678,IIT-(ISM) Dhanbad,Aeronautical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,8110,8514,IIT-(ISM) Dhanbad,Aeronautical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,2263,2487,IIT-(ISM) Dhanbad,Aeronautical Engineering,4,B.Tech,SC
2023,IIT,Female,444,444,IIT-(ISM) Dhanbad,Aeronautical Engineering,4,B.Tech,SC
2023,IIT,Male,121,254,IIT-(ISM) Dhanbad,Aeronautical Engineering,4,B.Tech,ST
2023,IIT,Female,1068,1068,IIT-(ISM) Dhanbad,Aeronautical Engineering,4,B.Tech,ST
2023,IIT,Male,1620,1699,IIT-(ISM) Dhanbad,Aeronautical Engineering,4,B.Tech,GEN
2023,IIT,Female,142,617,IIT-Bombay,Civil Engineering,4,B.Tech,ST
2023,IIT,Female,3246,3246,IIT-(ISM) Dhanbad,Aeronautical Engineering,4,B.Tech,GEN
2023,IIT,Male,7740,11684,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,19355,21513,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,3760,4592,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,8230,8797,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,1802,2407,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Female,2620,1311,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,691,59,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Female,828,894,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Male,1612,1817,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,3757,3937,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,8876,12408,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,21712,22245,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,4070,4850,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,2446,2615,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Female,1253,1501,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Male,958,279,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Female,1015,1015,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Male,1663,1863,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,4017,4017,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,7321,10453,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,15491,20173,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,2806,4026,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,7014,8180,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,1847,2171,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Female,493,910,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Male,978,115,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Female,929,929,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Male,1339,1529,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,3777,3809,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,123,2118,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,702,4419,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,389,1149,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,1618,2505,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,136,395,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,402,589,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,305,504,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Female,887,887,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Male,342,476,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,931,1501,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,7,7,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,62,62,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,13,13,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,198,1903,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Female,5037,5154,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Male,1379,1610,IIT-Bombay,Electrical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,3699,3699,IIT-Bombay,Electrical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,644,702,IIT-Bombay,Electrical Engineering,4,B.Tech,SC
2023,IIT,Female,2056,2056,IIT-Bombay,Electrical Engineering,4,B.Tech,SC
2023,IIT,Male,85,85,IIT-Bombay,Electrical Engineering,4,B.Tech,ST
2023,IIT,Male,424,451,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Male,1266,2139,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2023,IIT,Female,2719,4709,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2023,IIT,Male,818,1318,IIT-Bombay,Chemical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,2730,3546,IIT-Bombay,Chemical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,468,831,IIT-Bombay,Chemical Engineering,4,B.Tech,SC
2023,IIT,Female,927,1310,IIT-Bombay,Chemical Engineering,4,B.Tech,SC
2023,IIT,Male,241,431,IIT-Bombay,Chemical Engineering,4,B.Tech,ST
2023,IIT,Female,828,894,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Male,1612,1817,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,3757,3937,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,8876,12408,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,21712,22245,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,4070,4850,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,2446,2615,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Female,1253,1501,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Male,958,279,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Female,1015,1015,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Male,1663,1863,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,4017,4017,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,7321,10453,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,15491,20173,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,2806,4026,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,7014,8180,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,1847,2171,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Female,493,910,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Male,978,115,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Female,929,929,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Male,1339,1529,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,3777,3809,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,123,2118,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,702,4419,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,389,1149,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,1618,2505,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,136,395,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,402,589,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,305,504,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Female,887,887,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Male,342,476,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,931,1501,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,7,7,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,62,62,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,13,13,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,198,1903,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Female,5037,5154,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Male,1379,1610,IIT-Bombay,Electrical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,3699,3699,IIT-Bombay,Electrical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,644,702,IIT-Bombay,Electrical Engineering,4,B.Tech,SC
2023,IIT,Female,2056,2056,IIT-Bombay,Electrical Engineering,4,B.Tech,SC
2023,IIT,Male,85,85,IIT-Bombay,Electrical Engineering,4,B.Tech,ST
2023,IIT,Male,424,451,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Male,1266,2139,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2023,IIT,Female,2719,4709,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2023,IIT,Male,818,1318,IIT-Bombay,Chemical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,2730,3546,IIT-Bombay,Chemical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,468,831,IIT-Bombay,Chemical Engineering,4,B.Tech,SC
2023,IIT,Female,927,1310,IIT-Bombay,Chemical Engineering,4,B.Tech,SC
2023,IIT,Male,241,431,IIT-Bombay,Chemical Engineering,4,B.Tech,ST
2023,IIT,Female,828,894,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Male,1612,1817,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,3757,3937,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,8876,12408,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,21712,22245,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,4070,4850,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,2446,2615,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Female,1253,1501,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Male,958,279,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Female,1015,1015,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Male,1663,1863,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,4017,4017,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,7321,10453,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,15491,20173,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,2806,4026,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,7014,8180,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,1847,2171,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Female,493,910,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Male,978,115,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Female,929,929,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Male,1339,1529,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,3777,3809,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,123,2118,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,702,4419,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,389,1149,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,1618,2505,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,136,395,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,402,589,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,305,504,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Female,887,887,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Male,342,476,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,931,1501,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,7,7,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,62,62,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,13,13,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,198,1903,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Female,5037,5154,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Male,1379,1610,IIT-Bombay,Electrical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,3699,3699,IIT-Bombay,Electrical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,644,702,IIT-Bombay,Electrical Engineering,4,B.Tech,SC
2023,IIT,Female,2056,2056,IIT-Bombay,Electrical Engineering,4,B.Tech,SC
2023,IIT,Male,85,85,IIT-Bombay,Electrical Engineering,4,B.Tech,ST
2023,IIT,Male,424,451,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Male,1266,2139,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2023,IIT,Female,2719,4709,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2023,IIT,Male,818,1318,IIT-Bombay,Chemical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,2730,3546,IIT-Bombay,Chemical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,468,831,IIT-Bombay,Chemical Engineering,4,B.Tech,SC
2023,IIT,Female,927,1310,IIT-Bombay,Chemical Engineering,4,B.Tech,SC
2023,IIT,Male,241,431,IIT-Bombay,Chemical Engineering,4,B.Tech,ST
2023,IIT,Female,828,894,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Male,1612,1817,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,3757,3937,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,8876,12408,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,21712,22245,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,4070,4850,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,2446,2615,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Female,1253,1501,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Male,958,279,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Female,1015,1015,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Male,1663,1863,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,4017,4017,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,7321,10453,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,15491,20173,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,2806,4026,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,7014,8180,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,1847,2171,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Female,493,910,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Male,978,115,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Female,929,929,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Male,1339,1529,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,3777,3809,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,123,2118,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,702,4419,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,389,1149,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,1618,2505,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,136,395,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,402,589,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,305,504,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Female,887,887,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Male,342,476,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,931,1501,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,7,7,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,62,62,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,13,13,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,198,1903,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Female,5037,5154,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Male,1379,1610,IIT-Bombay,Electrical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,3699,3699,IIT-Bombay,Electrical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,644,702,IIT-Bombay,Electrical Engineering,4,B.Tech,SC
2023,IIT,Female,2056,2056,IIT-Bombay,Electrical Engineering,4,B.Tech,SC
2023,IIT,Male,85,85,IIT-Bombay,Electrical Engineering,4,B.Tech,ST
2023,IIT,Male,424,451,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2023,IIT,Male,1266,2139,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2023,IIT,Female,2719,4709,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2023,IIT,Male,818,1318,IIT-Bombay,Chemical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,2730,3546,IIT-Bombay,Chemical Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,468,831,IIT-Bombay,Chemical Engineering,4,B.Tech,SC
2023,IIT,Female,927,1310,IIT-Bombay,Chemical Engineering,4,B.Tech,SC
2023,IIT,Male,241,431,IIT-Bombay,Chemical Engineering,4,B.Tech,ST
2023,IIT,Female,828,894,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Male,1612,1817,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,3757,3937,IIT-(ISM) Dhanbad,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,8876,12408,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,21712,22245,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,4070,4850,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,2446,2615,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Female,1253,1501,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Male,958,279,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Female,1015,1015,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Male,1663,1863,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,4017,4017,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,7321,10453,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,15491,20173,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,2806,4026,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,7014,8180,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,OBC-NCL
2023,IIT,Male,1847,2171,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Female,493,910,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,SC
2023,IIT,Male,978,115,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Female,929,929,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,ST
2023,IIT,Male,1339,1529,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Female,3777,3809,IIT-(ISM) Dhanbad,Civil Engineering,4,B.Tech,GEN
2023,IIT,Male,123,2118,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,702,4419,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Male,389,1149,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,1618,2505,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2023,IIT,Female,136,395,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,402,589,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2023,IIT,Male,305,504,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Female,887,887,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2023,IIT,Male,342,476,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2023,IIT,Female,931,1501,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
